dataset,num_and_cat,model_score,instance_certainty_clf,cov_ablation,cov_pure,cov_proba,cov_shap,cov_EXPLAN,cov_LORE,cov_anchor
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.42710997442455245,,,0.4859335038363171
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.7084398976982097,,,0.1918158567774936
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.8900255754475703,,,0.26342710997442453
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.6470588235294118,,,0.34782608695652173
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.17902813299232737,,,0.0
pc3,./data/num_and_cat/balanced,0.8849104859335039,0.8,1.0,0.0,0.0,0.7698209718670077,,,0.4040920716112532
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.6521739130434783,,,0.7519181585677749
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.7723785166240409,,,0.4143222506393862
pc3,./data/num_and_cat/balanced,0.8849104859335039,0.6,0.010230179028132993,0.0,0.0,0.0025575447570332483,,,0.7647058823529411
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.8260869565217391,,,0.10741687979539642
pc3,./data/num_and_cat/balanced,0.8849104859335039,1.0,1.0,0.0,0.0,0.7135549872122762,,,0.0
kc2,./data/num_and_cat/balanced,0.7938931297709924,1.0,1.0,0.0,0.0,0.6030534351145038,0.32061068702290074,0.9236641221374046,0.22900763358778625
kc2,./data/num_and_cat/balanced,0.7938931297709924,0.8,1.0,0.0,0.0,0.6641221374045801,0.6183206106870229,0.549618320610687,0.0
kc2,./data/num_and_cat/balanced,0.7938931297709924,0.8,0.09923664122137404,0.0,0.0,0.09923664122137404,0.06870229007633588,0.09923664122137404,0.0
kc2,./data/num_and_cat/balanced,0.7938931297709924,0.8,1.0,0.0,0.0,0.6793893129770993,0.33587786259541985,0.8549618320610687,0.0
kc2,./data/num_and_cat/balanced,0.7938931297709924,0.8,1.0,0.0,0.0,0.6412213740458015,0.26717557251908397,0.5038167938931297,0.4732824427480916
