dataset,num_and_cat,model_score,instance_certainty_clf,dtree_elen,ablation_lux_elen,pure_lux_elen,proba_lux_elen,shap_lux_elen,explan_elen,lore_elen,anchor_elen
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.8178943646537593,4.0,3.0,0.0,0.0,3.0,4.0,3.0,2.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.6118119219427598,4.0,3.0,0.0,0.0,3.0,3.0,3.0,2.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.8478032895228694,4.0,2.0,0.0,0.0,3.0,4.0,2.0,2.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9729145434361068,4.0,1.0,0.0,0.0,3.0,2.0,3.0,3.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9768264363104304,4.0,4.0,0.0,0.0,2.0,2.0,3.0,4.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9365096486115316,4.0,3.0,0.0,0.0,3.0,3.0,4.0,2.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9396222638733936,4.0,3.0,0.0,0.0,3.0,3.0,3.0,2.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9995625937427811,4.0,0.0,0.0,0.0,2.0,3.0,3.0,2.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.997804946016945,4.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9997490456520514,4.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9947458872437728,4.0,3.0,0.0,0.0,3.0,3.0,3.0,1.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9999999737810608,4.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.6049352902812754,4.0,3.0,0.0,0.0,4.0,4.0,4.0,4.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.9485329432772354,4.0,2.0,0.0,0.0,3.0,3.0,4.0,3.0
balance-scale,./data/num_and_cat/balanced,0.9235668789808917,0.8754272721224069,4.0,3.0,0.0,0.0,4.0,3.0,4.0,2.0
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9999999806421583,5.0,3.0,0.0,0.0,3.0,8.0,2.0,6.0
kr-vs-kp,./data/num_and_cat/balanced,0.9912390488110138,0.9787985753141186,5.0,3.0,0.0,0.0,8.0,6.0,8.0,4.0
