dimensionality,min_cov_lore,min_cov_explan,min_cov_lux,phantom_no_lore,phantom_no_explan,phantom_no_lux,phantom_ratio_lore,phantom_ratio_explan,phantom_ratio_lux,rules_lore,rules_explan,rules_lux
34,0.0,0.0,1.75,11,24,0,0.18032786885245902,0.16551724137931034,0.0,61,145,24
34,0.0,0.0,0.75,4,8,0,0.07407407407407407,0.07407407407407407,0.0,54,108,38
34,0.0,0.0,1.3695652173913044,32,15,0,0.42105263157894735,0.12931034482758622,0.0,76,116,25
35,0.0,0.0,1.2,11,79,0,0.21568627450980393,0.28832116788321166,0.0,51,274,37
35,0.0,0.0,0.6666666666666666,25,17,0,0.38461538461538464,0.1559633027522936,0.0,65,109,26
35,0.0,0.0,0.5,5,32,0,0.0847457627118644,0.21768707482993196,0.0,59,147,39
35,0.0,0.0,2.0,9,56,0,0.140625,0.27860696517412936,0.0,64,201,22
35,0.0,0.0,1.5,16,26,0,0.25396825396825395,0.18055555555555555,0.0,63,144,26
35,0.0,0.0,1.28125,20,63,0,0.3125,0.2930232558139535,0.0,64,215,28
35,0.0,0.0,0.5,23,15,0,0.3709677419354839,0.11904761904761904,0.0,62,126,25
35,0.0,0.0,0.0,23,42,1,0.3484848484848485,0.23333333333333334,0.022727272727272728,66,180,44
35,0.0,0.0,1.7142857142857142,23,22,0,0.35384615384615387,0.15602836879432624,0.0,65,141,26
36,0.0,0.0,2.2222222222222223,26,24,0,0.40625,0.1509433962264151,0.0,64,159,21
36,0.0,0.0,1.25,9,13,0,0.1836734693877551,0.13131313131313133,0.0,49,99,32
36,0.0,0.0,0.8888888888888888,15,17,0,0.2777777777777778,0.14912280701754385,0.0,54,114,22
36,0.0,0.0,0.7272727272727273,33,15,0,0.4925373134328358,0.12195121951219512,0.0,67,123,31
36,0.0,0.0,0.6,19,32,0,0.3220338983050847,0.20125786163522014,0.0,59,159,37
36,0.0,0.0,0.3333333333333333,20,14,0,0.2564102564102564,0.12962962962962962,0.0,78,108,32
36,0.0,0.0,1.3142857142857143,16,32,0,0.25806451612903225,0.1711229946524064,0.0,62,187,24
36,0.0,0.0,0.75,15,43,0,0.2459016393442623,0.19724770642201836,0.0,61,218,38
36,0.0,0.0,1.5384615384615385,25,14,0,0.3968253968253968,0.11570247933884298,0.0,63,121,25
37,0.0,0.0,0.6666666666666666,17,35,0,0.2786885245901639,0.2046783625730994,0.0,61,171,37
37,0.0,0.0,0.875,19,27,0,0.3275862068965517,0.16981132075471697,0.0,58,159,36
37,0.0,0.0,0.5,12,18,0,0.21052631578947367,0.15384615384615385,0.0,57,117,37
37,0.0,0.0,1.5,16,17,0,0.23880597014925373,0.14049586776859505,0.0,67,121,27
37,0.0,0.0,0.8,11,24,0,0.16666666666666666,0.1340782122905028,0.0,66,179,26
37,0.0,0.0,0.5,22,26,0,0.3333333333333333,0.18439716312056736,0.0,66,141,26
37,0.0,0.0,1.0,10,37,0,0.1694915254237288,0.19473684210526315,0.0,59,190,26
37,0.0,0.0,1.4,19,38,0,0.31666666666666665,0.19895287958115182,0.0,60,191,23
37,0.0,0.0,1.78125,6,9,0,0.10526315789473684,0.08411214953271028,0.0,57,107,25
38,0.0,0.0,0.5540540540540541,19,39,0,0.3064516129032258,0.22033898305084745,0.0,62,177,25
38,0.0,0.0,1.0,21,26,0,0.3888888888888889,0.22413793103448276,0.0,54,116,24
38,0.0,0.0,1.375,25,34,0,0.32894736842105265,0.2111801242236025,0.0,76,161,24
38,0.0,0.0,1.0,7,12,0,0.21212121212121213,0.10256410256410256,0.0,33,117,26
38,0.0,0.0,0.5,15,11,0,0.234375,0.09821428571428571,0.0,64,112,36
38,0.0,0.0,0.5,14,14,0,0.23333333333333334,0.125,0.0,60,112,35
38,0.0,0.0,0.98,23,13,0,0.3709677419354839,0.12745098039215685,0.0,62,102,32
38,0.0,0.0,0.8301886792452831,16,12,0,0.26229508196721313,0.10526315789473684,0.0,61,114,37
38,0.0,0.0,1.0,3,34,0,0.06382978723404255,0.1827956989247312,0.0,47,186,32
39,0.0,0.0,0.75,24,28,0,0.35294117647058826,0.1917808219178082,0.0,68,146,26
39,0.0,0.0,0.7702702702702703,21,50,0,0.3,0.23255813953488372,0.0,70,215,24
39,0.0,0.0,1.0,11,17,0,0.16417910447761194,0.12056737588652482,0.0,67,141,23
39,0.0,0.0,0.25,7,40,0,0.11864406779661017,0.20202020202020202,0.0,59,198,37
39,0.0,0.0,1.2,12,19,0,0.22641509433962265,0.1557377049180328,0.0,53,122,25
39,0.0,0.0,1.2352941176470589,15,43,0,0.234375,0.2205128205128205,0.0,64,195,22
39,0.0,0.0,0.9782608695652174,5,19,0,0.1388888888888889,0.1347517730496454,0.0,36,141,24
39,0.0,0.0,0.8571428571428571,15,29,0,0.29411764705882354,0.17901234567901234,0.0,51,162,37
39,0.0,0.0,0.4807692307692308,8,39,0,0.16666666666666666,0.2154696132596685,0.0,48,181,27
40,0.0,0.0,1.0,5,24,0,0.08771929824561403,0.17647058823529413,0.0,57,136,27
40,0.0,0.0,0.7692307692307693,4,23,0,0.07272727272727272,0.15436241610738255,0.0,55,149,37
40,0.0,0.0,1.0,12,10,0,0.2,0.08547008547008547,0.0,60,117,30
40,0.0,0.0,0.6666666666666666,28,55,0,0.4057971014492754,0.2696078431372549,0.0,69,204,35
40,0.0,0.0,0.5,27,23,0,0.40298507462686567,0.16546762589928057,0.0,67,139,27
40,0.0,0.0,0.75,36,62,0,0.5806451612903226,0.2897196261682243,0.0,62,214,26
40,0.0,0.0,0.84,28,20,0,0.358974358974359,0.1388888888888889,0.0,78,144,31
40,0.0,0.0,1.9411764705882353,13,15,0,0.2,0.14423076923076922,0.0,65,104,23
40,0.0,0.0,1.3333333333333333,10,18,0,0.1724137931034483,0.12162162162162163,0.0,58,148,36
41,0.0,0.0,0.6779661016949152,13,17,0,0.22413793103448276,0.1504424778761062,0.0,58,113,22
41,0.0,0.0,0.0,16,18,1,0.24615384615384617,0.11612903225806452,0.034482758620689655,65,155,29
41,0.0,0.0,0.3333333333333333,14,17,0,0.2545454545454545,0.1440677966101695,0.0,55,118,24
41,0.0,0.0,1.2352941176470589,8,14,0,0.1568627450980392,0.1320754716981132,0.0,51,106,25
41,0.0,0.0,1.0,29,28,0,0.453125,0.18064516129032257,0.0,64,155,25
41,0.0,0.0,0.6666666666666666,19,23,0,0.30158730158730157,0.21904761904761905,0.0,63,105,41
41,0.0,0.0,0.5,7,45,0,0.14893617021276595,0.23195876288659795,0.0,47,194,25
41,0.0,0.0,0.9333333333333333,32,18,0,0.3764705882352941,0.12949640287769784,0.0,85,139,27
41,0.0,0.0,1.0,18,33,0,0.20930232558139536,0.19642857142857142,0.0,86,168,32
42,0.0,0.0,0.3333333333333333,20,30,0,0.30303030303030304,0.19736842105263158,0.0,66,152,27
42,0.0,0.0,1.2222222222222223,23,27,0,0.2875,0.18,0.0,80,150,28
42,0.0,0.0,1.5,4,31,0,0.10526315789473684,0.21232876712328766,0.0,38,146,22
42,0.0,0.0,0.5256410256410257,10,31,0,0.17857142857142858,0.1901840490797546,0.0,56,163,39
42,0.0,0.0,1.4,27,22,0,0.39705882352941174,0.1527777777777778,0.0,68,144,26
42,0.0,0.0,0.5,12,17,0,0.2,0.1223021582733813,0.0,60,139,35
42,0.0,0.0,0.7777777777777778,15,19,0,0.23076923076923078,0.13768115942028986,0.0,65,138,26
42,0.0,0.0,1.0,34,18,0,0.4857142857142857,0.144,0.0,70,125,37
42,0.0,0.0,1.2307692307692308,16,9,0,0.25806451612903225,0.07317073170731707,0.0,62,123,34
43,0.0,0.0,0.2,35,22,0,0.5147058823529411,0.16923076923076924,0.0,68,130,24
43,0.0,0.0,2.3333333333333335,13,9,0,0.1780821917808219,0.10112359550561797,0.0,73,89,26
43,0.0,0.0,0.57,15,44,0,0.30612244897959184,0.27672955974842767,0.0,49,159,31
43,0.0,0.0,0.9090909090909091,14,43,0,0.2545454545454545,0.2388888888888889,0.0,55,180,32
43,0.0,0.0,1.0,17,12,0,0.25757575757575757,0.12121212121212122,0.0,66,99,23
43,0.0,0.0,1.3636363636363635,5,31,0,0.11627906976744186,0.1781609195402299,0.0,43,174,26
43,0.0,0.0,0.25,20,23,0,0.30303030303030304,0.15333333333333332,0.0,66,150,39
43,0.0,0.0,0.0,14,8,1,0.27450980392156865,0.07692307692307693,0.023809523809523808,51,104,42
43,0.0,0.0,1.0,11,11,0,0.16923076923076924,0.08461538461538462,0.0,65,130,26
44,0.0,0.0,1.1428571428571428,18,22,0,0.3,0.16923076923076924,0.0,60,130,25
44,0.0,0.0,1.2,10,26,0,0.1724137931034483,0.18055555555555555,0.0,58,144,30
44,0.0,0.0,1.6666666666666667,13,15,0,0.2549019607843137,0.125,0.0,51,120,21
44,0.0,0.0,0.72,19,27,0,0.27941176470588236,0.17419354838709677,0.0,68,155,36
44,0.0,0.0,1.5,5,17,0,0.09259259259259259,0.1349206349206349,0.0,54,126,25
44,0.0,0.0,0.33962264150943394,21,39,0,0.328125,0.22033898305084745,0.0,64,177,40
44,0.0,0.0,0.5641025641025641,11,18,0,0.18333333333333332,0.13953488372093023,0.0,60,129,32
44,0.0,0.0,1.0,13,28,0,0.18571428571428572,0.2074074074074074,0.0,70,135,24
44,0.0,0.0,1.3333333333333333,15,31,0,0.24193548387096775,0.19135802469135801,0.0,62,162,36
45,0.0,0.0,1.0,25,23,0,0.3968253968253968,0.16666666666666666,0.0,63,138,25
45,0.0,0.0,0.9230769230769231,11,13,0,0.15492957746478872,0.10317460317460317,0.0,71,126,28
45,0.0,0.0,0.6666666666666666,28,13,0,0.35,0.10655737704918032,0.0,80,122,39
45,0.0,0.0,1.0,12,16,0,0.2,0.11678832116788321,0.0,60,137,24
45,0.0,0.0,1.0,29,39,0,0.43283582089552236,0.25,0.0,67,156,24
45,0.0,0.0,1.0,14,42,0,0.2545454545454545,0.25,0.0,55,168,33
45,0.0,0.0,1.5,22,18,0,0.36065573770491804,0.15126050420168066,0.0,61,119,24
45,0.0,0.0,1.2857142857142858,20,20,0,0.30303030303030304,0.17543859649122806,0.0,66,114,22
45,0.0,0.0,1.0,15,43,0,0.234375,0.21393034825870647,0.0,64,201,37
46,0.0,0.0,2.0,28,32,0,0.3888888888888889,0.18181818181818182,0.0,72,176,24
46,0.0,0.0,0.6774193548387096,6,20,0,0.1111111111111111,0.1388888888888889,0.0,54,144,25
46,0.0,0.0,1.0,20,40,0,0.25316455696202533,0.2564102564102564,0.0,79,156,23
46,0.0,0.0,1.7857142857142858,15,14,0,0.18518518518518517,0.08974358974358974,0.0,81,156,24
46,0.0,0.0,0.6666666666666666,25,24,0,0.3787878787878788,0.1643835616438356,0.0,66,146,25
46,0.0,0.0,1.5,14,37,0,0.2413793103448276,0.21022727272727273,0.0,58,176,26
46,0.0,0.0,0.5050505050505051,12,20,0,0.1875,0.14492753623188406,0.0,64,138,29
46,0.0,0.0,0.6666666666666666,23,20,0,0.3150684931506849,0.14084507042253522,0.0,73,142,35
46,0.0,0.0,0.0,17,19,1,0.26153846153846155,0.18627450980392157,0.027777777777777776,65,102,36
47,0.0,0.0,1.24,14,16,0,0.22580645161290322,0.1391304347826087,0.0,62,115,35
47,0.0,0.0,0.9344262295081968,11,31,0,0.18333333333333332,0.1834319526627219,0.0,60,169,21
47,0.0,0.0,0.9782608695652174,20,12,0,0.2898550724637681,0.096,0.0,69,125,25
47,0.0,0.0,1.0,36,25,0,0.48,0.15822784810126583,0.0,75,158,27
47,0.0,0.0,0.45454545454545453,8,30,0,0.14814814814814814,0.19480519480519481,0.0,54,154,27
47,0.0,0.0,1.4857142857142858,25,20,0,0.3424657534246575,0.15873015873015872,0.0,73,126,33
47,0.0,0.0,0.6666666666666666,9,43,0,0.1836734693877551,0.22631578947368422,0.0,49,190,42
47,0.0,0.0,0.5,39,17,0,0.52,0.12686567164179105,0.0,75,134,34
47,0.0,0.0,0.5813953488372093,17,26,0,0.2833333333333333,0.16049382716049382,0.0,60,162,40
48,0.0,0.0,1.3333333333333333,8,7,0,0.12121212121212122,0.06862745098039216,0.0,66,102,23
48,0.0,0.0,0.5833333333333334,17,15,0,0.30357142857142855,0.12195121951219512,0.0,56,123,44
48,0.0,0.0,1.3333333333333333,18,30,0,0.2571428571428571,0.21897810218978103,0.0,70,137,22
48,0.0,0.0,0.40350877192982454,17,16,0,0.22972972972972974,0.12903225806451613,0.0,74,124,43
48,0.0,0.0,0.6666666666666666,9,12,0,0.15254237288135594,0.10434782608695652,0.0,59,115,25
48,0.0,0.0,0.7272727272727273,32,20,0,0.47058823529411764,0.14388489208633093,0.0,68,139,26
48,0.0,0.0,0.6666666666666666,22,16,0,0.34375,0.12307692307692308,0.0,64,130,35
48,0.0,0.0,1.3870967741935485,23,19,0,0.30666666666666664,0.1450381679389313,0.0,75,131,29
48,0.0,0.0,1.0,16,35,0,0.25,0.24475524475524477,0.0,64,143,34
49,0.0,0.0,1.0,6,39,0,0.11538461538461539,0.2422360248447205,0.0,52,161,35
49,0.0,0.0,0.9259259259259259,18,20,0,0.28125,0.18018018018018017,0.0,64,111,27
49,0.0,0.0,1.5,25,19,0,0.3968253968253968,0.14728682170542637,0.0,63,129,21
49,0.0,0.0,1.2,20,44,0,0.3333333333333333,0.22448979591836735,0.0,60,196,27
49,0.0,0.0,0.8,7,27,0,0.10606060606060606,0.1588235294117647,0.0,66,170,32
49,0.0,0.0,0.8333333333333334,30,52,0,0.42857142857142855,0.25365853658536586,0.0,70,205,37
49,0.0,0.0,0.42857142857142855,14,18,0,0.2222222222222222,0.15126050420168066,0.0,63,119,39
49,0.0,0.0,1.1428571428571428,14,10,0,0.21212121212121213,0.09090909090909091,0.0,66,110,25
49,0.0,0.0,0.8732394366197183,29,43,0,0.4027777777777778,0.23756906077348067,0.0,72,181,39
